last_name,first_name,gender,country,date,competition,round,location,apparatus,rank,difficulty,execution,penalty,score,full_name
Quaas,Lea,F,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,47,4.9,7.8,0,12.7,Lea_Quaas
Quaas,Lea,F,GER,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",BB,27,5.2,6.2,0,11.4,Lea_Quaas
Quaas,Lea,F,GER,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,12,4.8,7.466,0.6,11.666,Lea_Quaas
Quaas,Lea,F,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,59,4.7,6.4,0,11.1,Lea_Quaas
Quaas,Lea,F,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,45,4.9,7.3,0.1,12.1,Lea_Quaas
Quaas,Lea,F,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,34,5,7.7,0,12.7,Lea_Quaas
Quaas,Lea,F,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,50,4.2,8.766,0,12.966,Lea_Quaas
Quistas,Achraf,M,MAR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,30,5,6.166,0.3,10.866,Achraf_Quistas
Quistas,Achraf,M,MAR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,22,3.6,6.166,0,9.766,Achraf_Quistas
Quistas,Achraf,M,MAR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",VT1,9,4.8,9.033,0,13.833,Achraf_Quistas
Quistas,Achraf,M,MAR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",VT2,9,4,9.033,0,13.033,Achraf_Quistas
Quistas,Achraf,M,MAR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,44,4.9,7.333,0.6,11.633,Achraf_Quistas
Quistas,Achraf,M,MAR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,45,3.6,6.266,0,9.866,Achraf_Quistas
Quistas,Achraf,M,MAR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,60,3.5,5.566,0,9.066,Achraf_Quistas
Quistas,Achraf,M,MAR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,29,4.8,8.933,0,13.733,Achraf_Quistas
Quistas,Achraf,M,MAR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,29,4,9.033,0,13.033,Achraf_Quistas
Rabic,Liam,M,CRO,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,5,4.9,8.8,0,13.7,Liam_Rabic
Rabic,Liam,M,CRO,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",PH,7,5.1,8.2,0,13.3,Liam_Rabic
Rabic,Liam,M,CRO,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PH,62,5.3,6.166,0,11.466,Liam_Rabic
Rachev,Radoslav,M,BUL,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,14,4.8,9.1,0.1,13.8,Radoslav_Rachev
Rachev,Radoslav,M,BUL,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,14,4,9,0,13,Radoslav_Rachev
Radivilov,Igor,M,UKR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,18,6,7.866,0,13.866,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT1,3,5.6,9.2,0,14.8,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,4,5.6,9.1,0,14.7,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT2,3,5.6,9.066,0,14.666,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,4,5.6,8.833,0,14.433,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",SR,1,6,8.05,0,14.05,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",SR,2,6,8.05,0,14.05,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",VT1,1,5.6,9.4,0,15,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT1,1,5.6,9.4,0,15,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",VT2,1,5.6,9,0,14.6,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT2,1,5.6,8.2,0,13.8,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,5,6,8.4,0,14.4,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,4,6,8.55,0,14.55,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",VT1,1,5.6,9.4,0,15,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT1,1,5.6,9.45,0,15.05,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT2,1,5.6,9.25,0,14.85,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",VT2,1,5.6,9.133,0,14.733,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,61,5.2,8.066,0.3,12.966,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",SR,7,6,8.5,0,14.5,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,8,6,8.4,0,14.4,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",VT1,3,5.6,9.233,0,14.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,4,5.6,9.233,0,14.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,2,5.6,9.233,0,14.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",VT2,3,5.6,9.366,0,14.966,Igor_Radivilov
Radivilov,Igor,M,UKR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT2,2,5.6,9.233,0,14.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,16,6,7.966,0,13.966,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT1,4,5.6,9.3,0,14.9,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,4,5.6,9.233,0,14.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,2,5.6,9.233,0,14.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,4,5.6,9,0,14.6,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,2,5.6,9.1,0,14.7,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,11,5.6,8.433,0,14.033,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,15,5.6,9.1,0,14.7,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,15,5.6,7.866,0.1,13.366,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",SR,8,6,8.266,0,14.266,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",SR,8,6,8.4,0,14.4,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",VT1,2,5.6,9.166,0,14.766,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT1,7,5.6,8.933,0,14.533,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",VT2,2,5.6,9.433,0,15.033,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT2,7,5.6,8.333,0.1,13.833,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,9,6,8.3,0,14.3,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",VT1,3,5.6,9.3,0,14.9,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,7,5.6,8.933,0,14.533,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,5,5.6,8.933,0,14.533,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",VT2,3,5.6,9.1,0.1,14.6,Igor_Radivilov
Radivilov,Igor,M,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT2,5,5.6,9.2,0,14.8,Igor_Radivilov
Radkov,Rayan,M,BUL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,79,4.2,8.066,0,12.266,Rayan_Radkov
Radkov,Rayan,M,BUL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,93,4.3,7.433,0,11.733,Rayan_Radkov
Radkov,Rayan,M,BUL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,27,5,8.3,0,13.3,Rayan_Radkov
Radovesnicky,Daniel,M,CZE,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",HB,12,4.5,8.15,0,12.65,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,9,5,8.55,0,13.55,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,118,4.4,7.3,0,11.7,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,73,4.4,7.966,0,12.366,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,73,5,7.8,0,12.8,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,124,3.3,7.2,0,10.5,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,120,3.7,8,0,11.7,Daniel_Radovesnicky
Radovesnicky,Daniel,M,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,104,4,9.066,0,13.066,Daniel_Radovesnicky
Rafi,Abu,M,BAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,37,3.7,6.35,0,10.05,Abu_Rafi
Rafi,Abu,M,BAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,38,2.2,7.7,4,5.9,Abu_Rafi
Rafi,Abu,M,BAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,40,2.5,7.5,3,7,Abu_Rafi
Rafi,Abu,M,BAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,37,1.8,7.5,6.3,3,Abu_Rafi
Rafi,Abu,M,BAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT1,16,2.8,9.15,0,11.95,Abu_Rafi
Rafi,Abu,M,BAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,16,4,8.55,0.1,12.45,Abu_Rafi
Rafi,Abu,M,BAN,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PH,39,2.7,5.9,4,4.6,Abu_Rafi
Rakan,Al,M,QAT,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,32,4.6,6.933,0,11.533,Al_Rakan
Rakan,Al,M,QAT,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,22,4.7,8.333,0,13.033,Al_Rakan
Rakan,Al,M,QAT,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,16,5,8.366,0,13.366,Al_Rakan
Rakan,Al,M,QAT,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,39,4.7,8.1,0,12.8,Al_Rakan
Rakan,Al,M,QAT,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PH,37,4.1,7.5,0,11.6,Al_Rakan
Rakan,Al-Harith,M,QAT,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PH,30,3.8,7.033,0,10.833,Al-Harith_Rakan
Rakphu,Senam,F,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,39,4.6,3.067,0,7.667,Senam_Rakphu
Rakphu,Senam,F,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,25,4.4,6.7,0,11.1,Senam_Rakphu
Rakphu,Senam,F,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,37,2,4.233,0,6.233,Senam_Rakphu
Rakphu,Senam,F,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT1,12,3.6,7.4,0,11,Senam_Rakphu
Rakphu,Senam,F,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT2,12,3.4,8.367,0,11.767,Senam_Rakphu
Ramalho,Dominic,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",FX,41,4.5,8.1,0,12.6,Dominic_Ramalho
Ramalho,Dominic,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",HB,53,3.2,8.45,0,11.65,Dominic_Ramalho
Ramalho,Dominic,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",PB,82,4.1,6.65,0,10.75,Dominic_Ramalho
Ramalho,Dominic,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",PH,32,3.4,8.65,0,12.05,Dominic_Ramalho
Ramalho,Dominic,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",SR,65,4.1,7,0,11.1,Dominic_Ramalho
Ramalho,Dominic,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",VT,21,4.8,9.25,0,14.05,Dominic_Ramalho
Ramdhany,Trisna,M,INA,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,32,5,6.766,0,11.766,Trisna_Ramdhany
Ramdhany,Trisna,M,INA,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,30,4.2,5.066,0,9.266,Trisna_Ramdhany
Ramdhany,Trisna,M,INA,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",SR,36,3.8,6.6,0,10.4,Trisna_Ramdhany
Ramdhany,Trisna,M,INA,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT1,NA,3.6,8.333,0.1,11.833,Trisna_Ramdhany
Ramirez,Jeordy,M,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,17,4.7,7.8,0,12.5,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,21,4.5,7.15,0.3,11.35,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PB,6,5.1,7.45,0,12.55,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,8,5.1,8.1,0,13.2,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,24,3,7.35,0,10.35,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,24,3.6,7.85,0.3,11.15,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",FX,NA,4.5,7.9,0.1,12.3,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",HB,NA,4.2,7.867,0,12.067,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",PB,NA,5,7.5,0,12.5,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",PH,NA,4,6.967,0,10.967,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",SR,NA,4,7.867,0.3,11.567,Jeordy_Ramirez
Ramirez,Jeordy,M,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",VT,NA,4.8,8.4,0.3,12.9,Jeordy_Ramirez
Rampersad,Jayson,M,CAN,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,14,6,7.366,0,13.366,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,29,5.4,8.233,0,13.633,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",PH,NA,5.8,8.033,0,13.833,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,35,4.7,6.05,0.3,10.45,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PH,3,5.9,8.1,0,14,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,8,5.9,7.35,0,13.25,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,19,5.1,8.033,0.1,13.033,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",PH,2,6,8.333,0,14.333,Jayson_Rampersad
Rampersad,Jayson,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,1,6.1,8.166,0,14.266,Jayson_Rampersad
Rampono,Kirsten,F,RSA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",UB,20,4.7,4.2,0,8.9,Kirsten_Rampono
Rampono,Kirsten,F,RSA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT1,13,3.6,8.65,0,12.25,Kirsten_Rampono
Rampono,Kirsten,F,RSA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT2,13,3.4,8.45,0,11.85,Kirsten_Rampono
Rampono,Kirsten,F,RSA,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,14,4.5,5.867,0,10.367,Kirsten_Rampono
Rampono,Kirsten,F,RSA,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,14,3.8,7.433,0,11.233,Kirsten_Rampono
Rampono,Kirsten,F,RSA,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT2,14,3.8,7.933,0,11.733,Kirsten_Rampono
Ramsahai,Yazz,M,NED,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,47,5.3,4.85,0,10.15,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,58,5.6,7.9,0.4,13.1,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,102,4,7.033,0,11.033,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,106,4.4,5.9,0,10.3,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,26,5.2,9.2,0.1,14.3,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,8,5.4,8.1,0,13.5,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,7,5.5,6.1,0.6,11,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,14,4.6,8.5,0,13.1,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,26,4.2,8,0,12.2,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,17,4.8,8.4,0,13.2,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,30,3.5,5.55,3,6.05,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,18,4.5,7.75,0,12.25,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,75,4.8,8.066,0,12.866,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,106,4.7,6.866,0,11.566,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,74,5.1,7.2,0,12.3,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,85,4.3,8.4,0,12.7,Yazz_Ramsahai
Ramsahai,Yazz,M,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,16,5.2,9.2,0,14.4,Yazz_Ramsahai
Randegger,Tim,M,SUI,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,18,5.5,8.166,0,13.666,Tim_Randegger
Randegger,Tim,M,SUI,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PH,30,4.9,7.9,0,12.8,Tim_Randegger
Randegger,Tim,M,SUI,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,19,5.2,8.966,0,14.166,Tim_Randegger
Rankoe,Mammule,F,RSA,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,14,4.4,7.55,0,11.95,Mammule_Rankoe
Rankoe,Mammule,F,RSA,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,26,4.2,6.7,0,10.9,Mammule_Rankoe
Raposo,Clara,F,CAN,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,9,5,7.333,0,12.333,Clara_Raposo
Raposo,Clara,F,CAN,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,5,4.4,8.2,0,12.6,Clara_Raposo
Raposo,Clara,F,CAN,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,4,4.4,8.266,0,12.666,Clara_Raposo
Raposo,Clara,F,CAN,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,15,4.2,7.5,0,11.7,Clara_Raposo
Rasmussen,Camille,F,DEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,79,4.5,7,0,11.5,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,58,4.8,7.8,0,12.6,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,80,4.3,7.766,0,12.066,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,22,5,8.733,0,13.733,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,14,5,8.733,0,13.733,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,14,4.4,8.333,0,12.733,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,62,4.4,7.133,0,11.533,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,33,4.8,7.733,0,12.533,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,51,4.2,7.766,0,11.966,Camille_Rasmussen
Rasmussen,Camille,F,DEN,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",VT1,6,5,8.766,0,13.766,Camille_Rasmussen
